trade_id,order_id,timestamp,exchange,user_id,pair,side,order_type,maker_taker,price,amount,value_quote,fee_rate,fee_amount,fee_currency,filled_percent,is_margin,wallet_before_quote,wallet_after_quote,note
t00000424,o1000000423,28:41.2,Coinbase Pro,user_01604,BNB/USDT,sell,limit,maker,36620.1863,252.319404,9239983.58,0.00024677,2280.150748,USDT,100,FALSE,9210.29,-9233053.44,
t00000425,o1000000424,15:41.2,Kraken,user_02759,BTC/USDT,buy,limit,maker,25746.91,307.7778276,7924328.027,0.00043994,3486.228872,USDT,100,FALSE,9514.68,-7918299.58,
t00000426,o1000000425,42:41.2,Coinbase Pro,user_00160,ETH/USDT,buy,market,maker,8068.5594,613.6417666,4951205.044,0.00057945,2868.975763,USDT,100,FALSE,3202.44,-4950871.58,
t00000427,o1000000426,27:41.2,Binance,user_03143,BTC/USDT,sell,market,taker,4178.1751,897.9363141,3751735.149,0.00104269,3911.896722,USDT,100,FALSE,2184.09,-3753462.96,
t00000428,o1000000427,23:41.2,Gemini,user_01918,ADA/USDT,buy,limit,taker,956.9388,809.9263211,775049.9218,0.0013601,1054.145399,USDT,100,FALSE,3720.49,-772383.58,
t00000429,o1000000428,51:41.2,Gemini,user_02374,DOT/USDT,sell,limit,maker,8287.826,583.1343878,4832916.341,0.00051999,2513.068168,USDT,100,FALSE,9055.77,-4826373.64,
t00000430,o1000000429,11:41.2,Bitstamp,user_00350,SOL/USDT,sell,market,maker,44542.8313,730.2244155,32526262.95,0.00024591,7998.533323,USDT,100,FALSE,9748.48,-32524513.01,
t00000431,o1000000430,55:41.2,Coinbase Pro,user_00586,ETH/USDT,sell,limit,taker,12077.2213,364.828822,4406118.42,0.00091847,4046.887585,USDT,100,FALSE,8733.92,-4401431.39,
t00000432,o1000000431,07:41.2,Binance,user_02690,BTC/USDT,sell,limit,maker,17713.8892,640.9691184,11354055.94,0.00090747,10303.46515,USDT,100,FALSE,1990.16,-11362369.25,
t00000433,o1000000432,39:41.2,Bitstamp,user_02025,XRP/USDT,buy,limit,maker,5267.7216,466.1869293,2455742.957,0.00032139,789.251229,USDT,100,FALSE,9526.85,-2447005.36,
t00000434,o1000000433,33:41.2,Kraken,user_04711,ETH/USDT,buy,market,maker,11118.4541,189.9442371,2111886.282,0.00067825,1432.386871,USDT,100,FALSE,4810.22,-2108508.45,
t00000435,o1000000434,40:41.2,Bitstamp,user_02482,DOT/USDT,buy,market,maker,25961.4689,701.7412565,18218233.81,0.00073179,13331.92132,USDT,100,FALSE,1083.79,-18230481.94,
t00000436,o1000000435,23:41.2,Bitstamp,user_03080,BNB/USDT,buy,market,maker,30387.8303,556.4690727,16909887.75,0.00053547,9054.737593,USDT,100,FALSE,4981.54,-16913960.95,
t00000437,o1000000436,25:41.2,Coinbase Pro,user_03958,ETH/USDT,buy,limit,taker,12267.993,358.6279957,4399645.741,0.00169738,7467.870688,USDT,100,FALSE,1414.62,-4405698.99,
t00000438,o1000000437,12:41.2,Kraken,user_01568,BNB/USDT,buy,limit,maker,2887.0791,911.3400767,2631110.888,0.00052859,1390.778905,USDT,100,FALSE,5894.9,-2626606.77,
t00000439,o1000000438,35:41.2,Bitstamp,user_04603,DOT/USDT,buy,market,maker,19551.9479,20.94390849,409494.2076,0.00060371,247.2157481,USDT,100,FALSE,4046.99,-405694.43,
t00000440,o1000000439,22:41.2,Binance,user_01582,BTC/USDT,sell,market,maker,11710.5514,315.7799935,3697957.845,0.00020588,761.3355612,USDT,100,FALSE,5260.91,-3693458.27,
t00000441,o1000000440,07:41.2,Binance,user_02818,DOT/USDT,buy,market,taker,10978.0864,56.89082896,624552.4357,0.00185958,1161.405218,USDT,100,FALSE,6518.53,-619195.31,
t00000442,o1000000441,03:41.2,Gemini,user_03910,ETH/USDT,buy,limit,taker,47993.1602,766.529651,36788180.34,0.0018713,68841.72186,USDT,100,FALSE,8819.21,-36848202.85,
t00000443,o1000000442,42:41.2,Kraken,user_01533,XRP/USDT,sell,market,taker,30815.2161,702.110433,21635684.72,0.00226028,48902.70546,USDT,100,FALSE,6957.11,-21677630.32,
t00000444,o1000000443,06:41.2,Kraken,user_01988,LTC/USDT,buy,market,taker,27844.1437,331.3589052,9226404.973,0.00230915,21305.15304,USDT,100,FALSE,4906.44,-9242803.69,
t00000445,o1000000444,23:41.2,Gemini,user_02674,ETH/USDT,buy,limit,maker,20789.0473,675.6661456,14046455.46,0.00098323,13810.8964,USDT,100,FALSE,8374.85,-14051891.51,
t00000446,o1000000445,24:41.2,Bitstamp,user_01391,DOT/USDT,sell,limit,taker,21447.5022,395.9432668,8491994.086,0.00087073,7394.234011,USDT,100,FALSE,9150.24,-8490238.08,
t00000447,o1000000446,24:41.2,Kraken,user_03905,LTC/USDT,buy,limit,maker,27045.4797,756.2562289,20453312.49,0.00060156,12303.89466,USDT,100,FALSE,2077.84,-20463538.54,
t00000448,o1000000447,36:41.2,Binance,user_02361,DOT/USDT,buy,market,maker,34821.6421,454.1891209,15815611.01,0.00092794,14675.93808,USDT,100,FALSE,5787.4,-15824499.55,
t00000449,o1000000448,52:41.2,Binance,user_00978,XRP/USDT,buy,limit,taker,35107.4537,412.285605,14474297.79,0.00206247,29852.80496,USDT,100,FALSE,3560.61,-14500589.98,
t00000450,o1000000449,33:41.2,Coinbase Pro,user_03482,DOT/USDT,sell,limit,taker,8585.1095,934.7305682,8024764.281,0.00179209,14381.09982,USDT,100,FALSE,1423.55,-8037721.83,
t00000451,o1000000450,58:41.2,Kraken,user_00526,BTC/USDT,buy,market,taker,25005.8875,250.8865911,6273641.872,0.00100022,6275.022074,USDT,100,FALSE,7016.92,-6272899.97,
t00000452,o1000000451,52:41.2,Bitstamp,user_00465,SOL/USDT,buy,limit,taker,20598.1988,120.4561355,2481179.426,0.00213536,5298.211299,USDT,100,FALSE,8764.94,-2477712.7,
t00000453,o1000000452,47:41.2,Gemini,user_01210,BNB/USDT,sell,market,taker,43526.413,584.5472678,25443245.8,0.0019962,50789.80726,USDT,100,FALSE,2466.12,-25491569.48,
t00000454,o1000000453,33:41.2,Gemini,user_02137,BNB/USDT,buy,market,maker,31571.1304,969.3221191,30602595.02,0.00058009,17752.25935,USDT,100,FALSE,8311.72,-30612035.56,
t00000455,o1000000454,26:41.2,Bitstamp,user_00864,ETH/USDT,sell,limit,taker,26625.4371,377.8454353,10060299.87,0.00153486,15441.15186,USDT,100,FALSE,8680.56,-10067060.46,
t00000456,o1000000455,47:41.2,Coinbase Pro,user_01421,SOL/USDT,sell,limit,taker,5770.1744,62.04614326,358017.0675,0.00101316,362.7285721,USDT,100,FALSE,9229.06,-349150.74,
t00000457,o1000000456,55:41.2,Gemini,user_04951,DOT/USDT,buy,limit,taker,30282.0916,339.3118743,10275073.26,0.00130746,13434.24728,USDT,100,FALSE,3387.57,-10285119.93,
t00000458,o1000000457,08:41.2,Kraken,user_02223,XRP/USDT,sell,limit,maker,5860.6367,505.936595,2965110.577,0.00026658,790.4391775,USDT,100,FALSE,9135.58,-2956765.44,
t00000459,o1000000458,28:41.2,Coinbase Pro,user_02781,ETH/USDT,sell,limit,taker,16860.6602,161.9313874,2730270.099,0.00142059,3878.594399,USDT,100,FALSE,3885.96,-2730262.73,
t00000460,o1000000459,23:41.2,Kraken,user_04019,DOT/USDT,buy,limit,maker,7142.5268,658.105637,4700537.15,0.00058445,2747.228937,USDT,100,FALSE,5971.04,-4697313.34,
t00000461,o1000000460,03:41.2,Binance,user_03878,LTC/USDT,sell,market,taker,34603.8363,997.7494115,34525957.3,0.00181525,62673.244,USDT,100,FALSE,1454.57,-34587175.98,
t00000462,o1000000461,54:41.2,Coinbase Pro,user_02854,ADA/USDT,sell,market,taker,10313.0026,451.7449586,4658846.932,0.00189428,8825.160567,USDT,100,FALSE,1394.93,-4666277.16,
t00000463,o1000000462,22:41.2,Gemini,user_01613,DOT/USDT,buy,limit,maker,19593.2727,354.7350094,6950419.776,0.00053373,3709.647547,USDT,100,FALSE,7483.36,-6946646.06,
t00000464,o1000000463,42:41.2,Coinbase Pro,user_01981,SOL/USDT,buy,market,taker,44783.791,400.7101598,17945320.05,0.00108783,19521.45751,USDT,100,FALSE,5000.32,-17959841.19,
t00000465,o1000000464,11:41.2,Coinbase Pro,user_01766,ETH/USDT,buy,limit,maker,10216.217,115.1550269,1176448.744,0.0003632,427.2861837,USDT,100,FALSE,3306.63,-1173569.4,
t00000466,o1000000465,30:41.2,Coinbase Pro,user_04116,SOL/USDT,sell,market,maker,25390.4993,883.2747687,22426787.4,0.00086117,19313.2765,USDT,100,FALSE,2713.72,-22443386.95,
t00000467,o1000000466,29:41.2,Coinbase Pro,user_02698,ETH/USDT,buy,market,maker,20963.8734,414.8315073,8696475.201,0.00064615,5619.227451,USDT,100,FALSE,7029.58,-8695064.85,
t00000468,o1000000467,22:41.2,Kraken,user_03237,DOT/USDT,sell,market,taker,906.693,387.2805387,351144.5535,0.00245457,861.9088866,USDT,100,FALSE,1003.61,-351002.85,
t00000469,o1000000468,48:41.2,Binance,user_00493,BTC/USDT,sell,limit,taker,39638.0093,659.693676,26148944.07,0.00221657,57960.96495,USDT,100,FALSE,8253.02,-26198652.01,
t00000470,o1000000469,44:41.2,Bitstamp,user_00307,LTC/USDT,sell,market,taker,3452.7608,442.0390006,1526254.933,0.00160158,2444.419376,USDT,100,FALSE,1713.25,-1526986.1,
t00000471,o1000000470,10:41.2,Coinbase Pro,user_01211,DOT/USDT,sell,limit,maker,23713.0139,648.2369865,15371652.67,0.0004327,6651.314111,USDT,100,FALSE,2723.41,-15375580.57,
t00000472,o1000000471,21:41.2,Gemini,user_00712,BNB/USDT,sell,market,taker,28034.1344,61.45567567,1722856.671,0.00087528,1507.981987,USDT,100,FALSE,4476.13,-1719888.52,
t00000473,o1000000472,59:41.2,Coinbase Pro,user_01376,SOL/USDT,sell,market,maker,31421.5086,813.7252065,25568473.57,0.00088629,22661.08244,USDT,100,FALSE,5363.73,-25585770.93,
t00000474,o1000000473,49:41.2,Gemini,user_02378,ADA/USDT,sell,market,taker,34431.7371,940.5045478,32383205.33,0.0018488,59870.07002,USDT,100,FALSE,4194.96,-32438880.44,
t00000475,o1000000474,11:41.2,Kraken,user_01408,ADA/USDT,buy,market,maker,12663.9925,648.7688985,8216004.465,0.00035414,2909.615821,USDT,100,FALSE,3886.41,-8215027.67,
t00000476,o1000000475,59:41.2,Gemini,user_03555,XRP/USDT,buy,market,maker,499.4338,954.5663832,476742.7161,0.00030326,144.5769961,USDT,100,FALSE,9675.24,-467212.05,
t00000477,o1000000476,15:41.2,Bitstamp,user_02177,ETH/USDT,sell,limit,maker,36172.3214,151.4408001,5477965.292,0.00043829,2400.937408,USDT,100,FALSE,6774.22,-5473592.01,
t00000478,o1000000477,03:41.2,Binance,user_00547,SOL/USDT,sell,limit,taker,26783.0621,477.4214153,12786807.41,0.00168894,21596.15051,USDT,100,FALSE,1210.9,-12807192.66,
t00000479,o1000000478,24:41.2,Gemini,user_02682,XRP/USDT,buy,market,maker,41805.9671,601.8107159,25159278.99,0.0005773,14524.45176,USDT,100,FALSE,4871.58,-25168931.86,
t00000480,o1000000479,07:41.2,Gemini,user_01122,SOL/USDT,sell,market,maker,41069.5075,581.7408301,23891809.38,0.00038199,9126.432266,USDT,100,FALSE,8875.08,-23892060.74,
t00000481,o1000000480,13:41.2,Binance,user_02143,BNB/USDT,buy,market,maker,42166.3867,401.4677645,16928445,0.00033295,5636.325764,USDT,100,FALSE,3713.11,-16930368.22,
t00000482,o1000000481,12:41.2,Bitstamp,user_04669,ETH/USDT,buy,market,maker,24254.9905,338.0910285,8200394.685,0.00046618,3822.859994,USDT,100,FALSE,1851.01,-8202366.53,
t00000483,o1000000482,29:41.2,Coinbase Pro,user_01803,DOT/USDT,buy,limit,maker,16681.753,126.8327543,2115792.68,0.00095194,2014.107684,USDT,100,FALSE,7825.46,-2109981.33,
t00000484,o1000000483,44:41.2,Gemini,user_03799,DOT/USDT,sell,market,maker,39578.0144,391.7485331,15504629.09,0.00047442,7355.706131,USDT,100,FALSE,6454.12,-15505530.67,
t00000485,o1000000484,00:41.2,Binance,user_03030,ADA/USDT,sell,limit,taker,22564.98,162.6691885,3670626.985,0.00218836,8032.653269,USDT,100,FALSE,6132.81,-3672526.83,
t00000486,o1000000485,58:41.2,Kraken,user_01728,DOT/USDT,buy,market,taker,9172.5181,734.3683328,6736006.825,0.00171278,11537.29777,USDT,100,FALSE,1482.19,-6746061.93,
t00000487,o1000000486,05:41.2,Binance,user_03961,DOT/USDT,buy,limit,maker,42748.7735,208.8388472,8927604.577,0.00034333,3065.114479,USDT,100,FALSE,2264.49,-8928405.2,
t00000488,o1000000487,28:41.2,Kraken,user_03205,BNB/USDT,buy,market,taker,44128.0526,58.57471963,2584788.309,0.00198449,5129.486551,USDT,100,FALSE,6602.94,-2583314.86,
t00000489,o1000000488,56:41.2,Bitstamp,user_04690,BTC/USDT,buy,market,taker,23315.7547,552.3706142,12878937.74,0.00107352,13825.79725,USDT,100,FALSE,2870.41,-12889893.13,
t00000490,o1000000489,26:41.2,Coinbase Pro,user_01413,ADA/USDT,buy,limit,maker,3785.4485,595.2337804,2253226.821,0.00076774,1729.89236,USDT,100,FALSE,5536.63,-2249420.08,
t00000491,o1000000490,10:41.2,Binance,user_01926,XRP/USDT,sell,market,maker,19391.6106,871.9143422,16907823.4,0.00098697,16687.51446,USDT,100,FALSE,5903.94,-16918606.97,
t00000492,o1000000491,28:41.2,Gemini,user_01079,LTC/USDT,buy,market,maker,40176.9812,576.9858426,23181549.35,0.00024014,5566.817261,USDT,100,FALSE,3551.56,-23183564.61,
t00000493,o1000000492,09:41.2,Bitstamp,user_02847,BTC/USDT,sell,market,taker,45088.7505,345.4873989,15577595.13,0.00243986,38007.15125,USDT,100,FALSE,9535.83,-15606066.45,
t00000494,o1000000493,21:41.2,Binance,user_03129,XRP/USDT,buy,limit,maker,10174.0354,803.0138514,8169891.351,0.00077637,6342.858548,USDT,100,FALSE,8582.18,-8167652.03,
t00000495,o1000000494,21:41.2,Gemini,user_01676,ETH/USDT,sell,market,taker,3349.1471,540.2834904,1809488.885,0.00095701,1731.698958,USDT,100,FALSE,7501.36,-1803719.22,
t00000496,o1000000495,38:41.2,Binance,user_03283,BTC/USDT,sell,market,maker,43867.584,79.28949183,3478238.443,0.00034744,1208.479165,USDT,100,FALSE,1701.94,-3477744.98,
t00000497,o1000000496,29:41.2,Kraken,user_01974,BNB/USDT,sell,limit,taker,19470.5522,565.8549018,11017507.4,0.00241306,26585.90641,USDT,100,FALSE,1955.17,-11042138.14,
t00000498,o1000000497,17:41.2,Binance,user_01506,XRP/USDT,sell,limit,maker,27088.2773,908.0194652,24596683.07,0.00021748,5349.286634,USDT,100,FALSE,5435.03,-24596597.32,
t00000499,o1000000498,22:41.2,Binance,user_00973,ETH/USDT,sell,limit,maker,48403.3066,396.3186624,19183133.73,0.00081959,15722.30457,USDT,100,FALSE,2446.42,-19196409.61,
t00000500,o1000000499,11:41.2,Binance,user_02883,ADA/USDT,sell,market,taker,3328.7031,296.3328386,986404.0386,0.00228625,2255.166233,USDT,100,FALSE,9804.39,-978854.81,
t00000501,o1000000500,02:41.2,Bitstamp,user_04220,LTC/USDT,buy,market,taker,32416.0762,143.4780223,4650994.505,0.00133034,6187.404029,USDT,100,FALSE,2426.68,-4654755.23,
t00000502,o1000000501,37:41.2,Binance,user_03276,ETH/USDT,sell,market,taker,3705.7341,151.4540075,561248.2801,0.00084986,476.9824633,USDT,100,FALSE,5387.21,-556338.05,
t00000503,o1000000502,48:41.2,Gemini,user_03212,DOT/USDT,buy,limit,taker,18773.7587,432.7771566,8124853.909,0.0020042,16283.83221,USDT,100,FALSE,4277.09,-8136860.65,
t00000504,o1000000503,57:41.2,Kraken,user_04826,SOL/USDT,sell,market,taker,40190.8254,595.6838674,23941026.31,0.00126072,30182.93069,USDT,100,FALSE,6754.48,-23964454.76,
t00000505,o1000000504,21:41.2,Kraken,user_03977,ETH/USDT,sell,market,taker,21673.8949,80.62459902,1747449.086,0.00210926,3685.824458,USDT,100,FALSE,2161.33,-1748973.58,
t00000506,o1000000505,43:41.2,Binance,user_01477,ETH/USDT,buy,limit,maker,49859.1191,939.5691933,46846092.31,0.00020841,9763.194099,USDT,100,FALSE,4872.85,-46850982.66,
t00000507,o1000000506,56:41.2,Bitstamp,user_00362,LTC/USDT,sell,limit,taker,27953.1847,755.1360661,21108457.93,0.00157348,33213.73638,USDT,100,FALSE,3472.35,-21138199.32,
t00000508,o1000000507,52:41.2,Bitstamp,user_01023,SOL/USDT,buy,limit,maker,16058.4471,586.628052,9420335.541,0.00091464,8616.215699,USDT,100,FALSE,8989.76,-9419962,
t00000509,o1000000508,42:41.2,Gemini,user_02427,DOT/USDT,buy,limit,maker,11005.9562,828.4403866,9117778.609,0.00054627,4980.768921,USDT,100,FALSE,1365.27,-9121394.11,
t00000510,o1000000509,00:41.2,Binance,user_04980,XRP/USDT,buy,limit,taker,17526.3515,80.19595494,1405542.495,0.00149763,2104.982607,USDT,100,FALSE,9223.55,-1398423.93,
t00000511,o1000000510,09:41.2,Kraken,user_01340,XRP/USDT,buy,market,maker,18626.9774,476.8441093,8882164.448,0.00058159,5165.778021,USDT,100,FALSE,8496.95,-8878833.28,
t00000512,o1000000511,26:41.2,Bitstamp,user_03419,ETH/USDT,sell,limit,taker,3436.1495,630.0968259,2165106.893,0.00136121,2947.165154,USDT,100,FALSE,3678.14,-2164375.92,
t00000513,o1000000512,11:41.2,Binance,user_02633,BNB/USDT,sell,market,taker,18479.0252,828.6546196,15312729.6,0.0016467,25215.47183,USDT,100,FALSE,8103.62,-15329841.45,
t00000514,o1000000513,07:41.2,Bitstamp,user_01811,BNB/USDT,buy,market,maker,23212.1939,783.4717254,18186097.6,0.00091515,16643.00722,USDT,100,FALSE,1280.92,-18201459.69,
t00000515,o1000000514,23:41.2,Bitstamp,user_00078,SOL/USDT,sell,limit,maker,36137.0262,277.076479,10012719.98,0.00046865,4692.461219,USDT,100,FALSE,9701.79,-10007710.65,
t00000516,o1000000515,24:41.2,Kraken,user_00094,SOL/USDT,sell,limit,taker,32836.6459,940.8807608,30895368.38,0.00164366,50781.48118,USDT,100,FALSE,5739.35,-30940410.51,
t00000517,o1000000516,19:41.2,Coinbase Pro,user_03249,DOT/USDT,buy,limit,taker,35438.4284,124.354598,4406931.516,0.00190731,8405.38455,USDT,100,FALSE,3729.53,-4411607.37,
t00000518,o1000000517,29:41.2,Gemini,user_01514,LTC/USDT,sell,market,maker,418.6799,875.1348673,366401.3787,0.00096965,355.2810969,USDT,100,FALSE,4263.25,-362493.41,
t00000519,o1000000518,52:41.2,Gemini,user_03581,ADA/USDT,buy,limit,maker,10883.7611,970.9405402,10567484.88,0.00060717,6416.259796,USDT,100,FALSE,1597.65,-10572303.49,
t00000520,o1000000519,16:41.2,Kraken,user_03738,XRP/USDT,buy,limit,maker,33084.3836,177.1617517,5861287.352,0.00056226,3295.567427,USDT,100,FALSE,9904.15,-5854678.77,
t00000521,o1000000520,56:41.2,Bitstamp,user_01017,LTC/USDT,sell,limit,maker,24199.7264,722.0688435,17473868.46,0.00042296,7390.747402,USDT,100,FALSE,1353.63,-17479905.57,
t00000522,o1000000521,25:41.2,Binance,user_03554,BTC/USDT,sell,limit,taker,266.1711,40.29511592,10725.39533,0.00173894,18.65081895,USDT,100,FALSE,6894.16,-3849.89,
t00000523,o1000000522,17:41.2,Bitstamp,user_04620,XRP/USDT,sell,limit,taker,40224.8299,405.4287709,16308303.35,0.0018659,30429.66321,USDT,100,FALSE,4984.62,-16333748.39,
t00000524,o1000000523,15:41.2,Kraken,user_00605,LTC/USDT,buy,market,taker,38640.5923,516.2881364,19949679.39,0.00075274,15016.92166,USDT,100,FALSE,9540.25,-19955156.06,
t00000525,o1000000524,55:41.2,Gemini,user_03259,XRP/USDT,buy,market,taker,27421.1839,580.6494195,15922094.51,0.00181259,28860.22929,USDT,100,FALSE,3214,-15947740.74,
t00000526,o1000000525,13:41.2,Bitstamp,user_01815,ADA/USDT,sell,market,maker,3323.6331,935.9378889,3110714.147,0.00042321,1316.485334,USDT,100,FALSE,5788.78,-3106241.85,
t00000527,o1000000526,54:41.2,Gemini,user_03103,BTC/USDT,sell,limit,maker,38325.8692,672.2539648,25764717.52,0.00052397,13499.93904,USDT,100,FALSE,5341.21,-25772876.25,
t00000528,o1000000527,35:41.2,Binance,user_04891,BNB/USDT,sell,limit,taker,29185.8875,481.2831384,14046675.53,0.00134696,18920.31008,USDT,100,FALSE,7325.8,-14058270.04,
t00000529,o1000000528,07:41.2,Gemini,user_01565,BNB/USDT,sell,limit,taker,39098.1079,809.6769395,31656836.35,0.00084665,26802.26049,USDT,100,FALSE,1612.09,-31682026.52,
t00000530,o1000000529,38:41.2,Gemini,user_00273,ADA/USDT,buy,market,taker,37587.4737,950.5333156,35728146,0.00104801,37443.45429,USDT,100,FALSE,2744.1,-35762845.36,
t00000531,o1000000530,15:41.2,Coinbase Pro,user_04940,DOT/USDT,sell,limit,taker,40150.2021,22.07592802,886352.9715,0.00241134,2137.298374,USDT,100,FALSE,2931.08,-885559.19,
t00000532,o1000000531,55:41.2,Coinbase Pro,user_04944,BTC/USDT,buy,limit,taker,25900.6443,982.521447,25447938.52,0.00143566,36534.58741,USDT,100,FALSE,7643.36,-25476829.74,
t00000533,o1000000532,50:41.2,Coinbase Pro,user_04497,ETH/USDT,buy,limit,taker,7016.6557,86.14127774,604423.6875,0.00154003,930.8306114,USDT,100,FALSE,2702.25,-602652.27,
t00000534,o1000000533,53:41.2,Gemini,user_04673,LTC/USDT,sell,market,taker,33558.0381,814.3886354,27329284.85,0.00079488,21723.50195,USDT,100,FALSE,6161.43,-27344846.93,
t00000535,o1000000534,49:41.2,Kraken,user_01185,BTC/USDT,sell,limit,taker,31023.879,280.3419492,8697294.711,0.00076762,6676.217366,USDT,100,FALSE,2937.19,-8701033.74,
t00000536,o1000000535,41:41.2,Gemini,user_02756,DOT/USDT,sell,market,taker,37112.7882,132.188336,4905877.715,0.00199093,9767.259119,USDT,100,FALSE,8754.62,-4906890.35,
t00000537,o1000000536,24:41.2,Kraken,user_01271,DOT/USDT,buy,limit,maker,8494.4654,439.8612412,3736386.094,0.00026957,1007.217599,USDT,100,FALSE,9479.67,-3727913.64,
t00000538,o1000000537,46:41.2,Kraken,user_04884,ADA/USDT,sell,market,taker,9749.1625,643.9601399,6278072.047,0.00161567,10143.29266,USDT,100,FALSE,5666.44,-6282548.9,
t00000539,o1000000538,22:41.2,Coinbase Pro,user_01989,XRP/USDT,sell,market,maker,44520.5307,380.9580355,16960453.92,0.00097325,16506.76177,USDT,100,FALSE,4170.78,-16972789.9,
t00000540,o1000000539,33:41.2,Bitstamp,user_00856,BTC/USDT,buy,market,maker,37499.0149,54.57486263,2046503.587,0.00095577,1955.986733,USDT,100,FALSE,3106.52,-2045353.05,
t00000541,o1000000540,51:41.2,Binance,user_04275,LTC/USDT,sell,limit,taker,45411.4703,599.4651451,27222593.63,0.00100283,27299.63357,USDT,100,FALSE,1448.03,-27248445.23,
t00000542,o1000000541,13:41.2,Coinbase Pro,user_01487,BTC/USDT,buy,limit,taker,37935.8867,902.4042521,34233505.46,0.00104188,35667.20467,USDT,100,FALSE,3416.5,-34265756.17,
t00000543,o1000000542,24:41.2,Coinbase Pro,user_04445,SOL/USDT,sell,market,maker,29857.9667,383.2215338,11442215.79,0.00092768,10614.71475,USDT,100,FALSE,6888.12,-11445942.39,
t00000544,o1000000543,51:41.2,Bitstamp,user_01127,XRP/USDT,buy,market,maker,32706.8098,216.3406143,7075811.324,0.00020495,1450.187531,USDT,100,FALSE,5802.55,-7071458.96,
t00000545,o1000000544,11:41.2,Binance,user_04813,LTC/USDT,sell,limit,taker,44456.4516,442.5829202,19675666.17,0.00114543,22537.0983,USDT,100,FALSE,9496.37,-19688706.9,
t00000546,o1000000545,08:41.2,Gemini,user_04277,BNB/USDT,sell,limit,maker,28940.5483,48.37222742,1399918.784,0.0009587,1342.102138,USDT,100,FALSE,4566.5,-1396694.39,
t00000547,o1000000546,21:41.2,Gemini,user_02035,LTC/USDT,buy,market,taker,31619.75,820.4893796,25943669.06,0.00187175,48560.06256,USDT,100,FALSE,7244.77,-25984984.35,
t00000548,o1000000547,44:41.2,Coinbase Pro,user_01349,ETH/USDT,buy,limit,taker,7824.2576,826.3425475,6465516.958,0.00218413,14121.52955,USDT,100,FALSE,5403.9,-6474234.59,
t00000549,o1000000548,31:41.2,Binance,user_02715,ADA/USDT,sell,limit,taker,23696.324,588.0045834,13933547.12,0.00145188,20229.8384,USDT,100,FALSE,5613.19,-13948163.77,
t00000550,o1000000549,35:41.2,Coinbase Pro,user_03121,ETH/USDT,buy,limit,maker,35819.9974,353.1093579,12648376.28,0.00063003,7968.856509,USDT,100,FALSE,3409.97,-12652935.17,
t00000551,o1000000550,50:41.2,Kraken,user_04757,LTC/USDT,buy,limit,maker,13547.4994,799.7853666,10835091.77,0.00021136,2290.104997,USDT,100,FALSE,5094.56,-10832287.32,
t00000552,o1000000551,43:41.2,Coinbase Pro,user_01509,XRP/USDT,buy,market,taker,10113.1079,554.6914779,5609654.767,0.00246401,13822.24544,USDT,100,FALSE,5237.06,-5618239.95,
t00000553,o1000000552,50:41.2,Coinbase Pro,user_03751,BTC/USDT,buy,limit,maker,15691.6835,825.9340492,12960295.69,0.00055995,7257.117573,USDT,100,FALSE,7359.78,-12960193.03,
t00000554,o1000000553,12:41.2,Gemini,user_04459,BNB/USDT,sell,limit,maker,12075.4106,631.462478,7625168.7,0.00075433,5751.893506,USDT,100,FALSE,9465.76,-7621454.83,
t00000555,o1000000554,11:41.2,Gemini,user_02808,BTC/USDT,sell,market,maker,10746.0244,784.4076292,8429263.522,0.00078653,6629.868638,USDT,100,FALSE,3963.89,-8431929.5,
t00000556,o1000000555,00:41.2,Gemini,user_01831,XRP/USDT,buy,market,maker,21242.8297,598.5670076,12715257.01,0.00099634,12668.71917,USDT,100,FALSE,1379.8,-12726545.93,
t00000557,o1000000556,44:41.2,Kraken,user_01479,LTC/USDT,buy,limit,maker,45391.9718,414.1469268,18798945.62,0.00043001,8083.734607,USDT,100,FALSE,5466.66,-18801562.7,
t00000558,o1000000557,56:41.2,Gemini,user_02274,DOT/USDT,buy,limit,maker,25353.2288,957.9462805,24287031.23,0.00063058,15314.91615,USDT,100,FALSE,5900.15,-24296445.99,
t00000559,o1000000558,08:41.2,Binance,user_04004,BTC/USDT,buy,limit,maker,9396.4251,541.1184137,5084578.645,0.00062666,3186.302054,USDT,100,FALSE,2515.96,-5085248.99,
t00000560,o1000000559,05:41.2,Bitstamp,user_03602,DOT/USDT,sell,limit,taker,3849.045,605.0934677,2329031.986,0.00244315,5690.174497,USDT,100,FALSE,7844.18,-2326877.98,
t00000561,o1000000560,14:41.2,Binance,user_00726,BTC/USDT,sell,market,maker,34807.9592,220.4954345,7674996.089,0.00033533,2573.656439,USDT,100,FALSE,9864.36,-7667705.39,
t00000562,o1000000561,22:41.2,Binance,user_04970,BTC/USDT,buy,market,maker,19140.2468,625.6545329,11975182.17,0.00098197,11759.26964,USDT,100,FALSE,9511.97,-11977429.47,
t00000563,o1000000562,25:41.2,Gemini,user_00990,BNB/USDT,buy,market,maker,41091.6364,571.6119334,23488469.73,0.00088265,20732.09781,USDT,100,FALSE,2773.95,-23506427.88,
t00000564,o1000000563,57:41.2,Bitstamp,user_00336,ADA/USDT,buy,limit,maker,32975.7087,184.8465496,6095445.972,0.00059867,3649.16064,USDT,100,FALSE,8878.27,-6090216.86,
